Date,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
2024-08-01 00:00:00-04,ND0022,S,89,69.18,2.94%,19,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 00:05:00-04,ND0022,S,87,73.45,2.40%,18,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 00:10:00-04,ND0022,S,95,71.56,2.68%,20,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 00:15:00-04,ND0022,S,102,69.90,2.30%,22,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 00:20:00-04,ND0022,S,80,69.99,2.54%,19,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 00:25:00-04,ND0022,S,92,72.34,2.89%,21,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 00:30:00-04,ND0022,S,93,69.87,2.45%,20,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 00:35:00-04,ND0022,S,81,71.08,2.62%,18,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 00:40:00-04,ND0022,S,70,68.23,2.12%,20,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 00:45:00-04,ND0022,S,86,70.43,2.21%,22,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 00:50:00-04,ND0022,S,76,69.10,2.38%,21,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 00:55:00-04,ND0022,S,56,69.74,1.99%,18,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 01:00:00-04,ND0022,S,79,70.86,2.77%,19,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 01:05:00-04,ND0022,S,61,70.04,2.01%,20,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 01:10:00-04,ND0022,S,69,72.48,1.53%,21,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 01:15:00-04,ND0022,S,57,69.04,2.11%,19,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 01:20:00-04,ND0022,S,64,70.85,1.83%,23,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 01:25:00-04,ND0022,S,52,69.78,2.06%,17,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 01:30:00-04,ND0022,S,77,68.88,3.34%,21,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 01:35:00-04,ND0022,S,66,71.70,1.85%,20,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 01:40:00-04,ND0022,S,58,69.70,2.24%,16,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 01:45:00-04,ND0022,S,56,70.34,2.12%,18,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 01:50:00-04,ND0022,S,50,68.44,2.01%,20,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 01:55:00-04,ND0022,S,47,69.95,1.90%,16,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 02:00:00-04,ND0022,S,72,74.52,3.37%,21,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 02:05:00-04,ND0022,S,68,67.89,2.40%,19,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 02:10:00-04,ND0022,S,61,68.42,2.43%,18,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 02:15:00-04,ND0022,S,62,68.32,2.87%,21,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 02:20:00-04,ND0022,S,71,68.75,3.46%,21,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 02:25:00-04,ND0022,S,59,71.35,2.08%,20,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 02:30:00-04,ND0022,S,70,72.60,2.32%,20,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 02:35:00-04,ND0022,S,50,70.52,2.20%,19,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 02:40:00-04,ND0022,S,50,69.33,2.55%,15,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 02:45:00-04,ND0022,S,60,70.21,2.13%,20,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 02:50:00-04,ND0022,S,45,71.66,2.02%,16,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 02:55:00-04,ND0022,S,50,70.85,2.55%,17,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 03:00:00-04,ND0022,S,54,69.98,1.85%,19,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 03:05:00-04,ND0022,S,56,69.94,2.26%,19,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 03:10:00-04,ND0022,S,58,70.23,1.92%,21,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 03:15:00-04,ND0022,S,60,70.98,2.52%,19,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 03:20:00-04,ND0022,S,54,71.14,2.25%,18,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 03:25:00-04,ND0022,S,45,71.20,2.06%,17,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 03:30:00-04,ND0022,S,60,69.39,2.07%,20,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
2024-08-01 03:35:00-04,ND0022,S,91,70.28,6.00%,19,ND0022 - I95 SOUTH OF RT 273 {SOLAR},17936.5,2022-12-12 18:07:57-05,
